   7.300   1.1155   0.00964   0.00235  -0.0669   0.0430   1.0000  87.6529 200.0000
   7.600   1.1460   0.01001   0.00255  -0.0665   0.0358   1.0000  88.5304 200.0000
   7.900   1.1764   0.01037   0.00274  -0.0661   0.0303   1.0000  89.2622 200.0000
   8.200   1.2063   0.01078   0.00296  -0.0656   0.0249   1.0000  90.0252 200.0000
   8.500   1.2359   0.01121   0.00320  -0.0651   0.0194   1.0000  90.9473 200.0000
   8.800   1.2645   0.01173   0.00350  -0.0644   0.0134   1.0000  92.2635 200.0000
   9.100   1.2930   0.01225   0.00381  -0.0638   0.0098   1.0000  93.3017 200.0000
   9.400   1.3213   0.01277   0.00412  -0.0631   0.0077   1.0000  94.0815 200.0000
   9.700   1.3497   0.01325   0.00442  -0.0624   0.0065   1.0000  94.6000 200.0000
  10.000   1.3776   0.01377   0.00473  -0.0617   0.0055   1.0000  95.0823 200.0000
  10.300   1.4054   0.01425   0.00503  -0.0609   0.0049   1.0000  95.4318 200.0000
  10.600   1.4320   0.01485   0.00540  -0.0600   0.0041   1.0000  95.9026 200.0000
  10.900   1.4591   0.01536   0.00571  -0.0592   0.0037   1.0000  96.1769 200.0000
  11.200   1.4852   0.01593   0.00607  -0.0583   0.0032   1.0000  96.5732 200.0000
  11.500   1.5100   0.01659   0.00649  -0.0572   0.0026   1.0000  97.0643 200.0000
  11.800   1.5346   0.01723   0.00689  -0.0560   0.0020   1.0000  97.5871 200.0000
  12.100   1.5572   0.01799   0.00736  -0.0546   0.0015   1.0000  98.2136 200.0000
  12.400   1.5784   0.01883   0.00789  -0.0530   0.0011   1.0000  98.7270 200.0000
  12.700   1.5978   0.01974   0.00843  -0.0512   0.0009   1.0000  99.0632 200.0000
  13.000   1.6170   0.02056   0.00895  -0.0493   0.0008   1.0000  99.1922 200.0000
  13.300   1.6326   0.02142   0.00949  -0.0468   0.0008   1.0000  99.3145 200.0000
  13.600   1.6430   0.02233   0.01004  -0.0435   0.0007   1.0000  99.4183 200.0000
  13.900   1.6520   0.02336   0.01068  -0.0402   0.0007   1.0000  99.5123 200.0000
